"ano","uf","genero","mes","numero"
2020,"Rondônia","Feminino","Janeiro",1
2020,"Rondônia","Feminino","Fevereiro",1
2020,"Rondônia","Feminino","Março",1
2020,"Rondônia","Feminino","Abril",1
2020,"Rondônia","Feminino","Maio",1
2020,"Rondônia","Feminino","Junho",0
2020,"Rondônia","Feminino","Julho",1
2020,"Rondônia","Feminino","Agosto",2
2020,"Rondônia","Feminino","Setembro",0
2020,"Rondônia","Feminino","Outubro",3
2020,"Rondônia","Feminino","Novembro",2
2020,"Rondônia","Feminino","Dezembro",2
2020,"Acre","Feminino","Janeiro",0
2020,"Acre","Feminino","Fevereiro",0
2020,"Acre","Feminino","Março",0
2020,"Acre","Feminino","Abril",0
2020,"Acre","Feminino","Maio",0
2020,"Acre","Feminino","Junho",0
2020,"Acre","Feminino","Julho",1
2020,"Acre","Feminino","Agosto",1
2020,"Acre","Feminino","Setembro",0
2020,"Acre","Feminino","Outubro",0
2020,"Acre","Feminino","Novembro",1
2020,"Acre","Feminino","Dezembro",2
2020,"Amazonas","Feminino","Janeiro",3
2020,"Amazonas","Feminino","Fevereiro",2
2020,"Amazonas","Feminino","Março",4
2020,"Amazonas","Feminino","Abril",0
2020,"Amazonas","Feminino","Maio",0
2020,"Amazonas","Feminino","Junho",2
2020,"Amazonas","Feminino","Julho",4
2020,"Amazonas","Feminino","Agosto",3
2020,"Amazonas","Feminino","Setembro",4
2020,"Amazonas","Feminino","Outubro",10
2020,"Amazonas","Feminino","Novembro",4
2020,"Amazonas","Feminino","Dezembro",7
2020,"Roraima","Feminino","Janeiro",0
2020,"Roraima","Feminino","Fevereiro",1
2020,"Roraima","Feminino","Março",1
2020,"Roraima","Feminino","Abril",0
2020,"Roraima","Feminino","Maio",0
2020,"Roraima","Feminino","Junho",0
2020,"Roraima","Feminino","Julho",0
2020,"Roraima","Feminino","Agosto",0
2020,"Roraima","Feminino","Setembro",0
2020,"Roraima","Feminino","Outubro",0
2020,"Roraima","Feminino","Novembro",0
2020,"Roraima","Feminino","Dezembro",1
2020,"Pará","Feminino","Janeiro",5
2020,"Pará","Feminino","Fevereiro",4
2020,"Pará","Feminino","Março",5
2020,"Pará","Feminino","Abril",2
2020,"Pará","Feminino","Maio",3
2020,"Pará","Feminino","Junho",7
2020,"Pará","Feminino","Julho",6
2020,"Pará","Feminino","Agosto",22
2020,"Pará","Feminino","Setembro",8
2020,"Pará","Feminino","Outubro",5
2020,"Pará","Feminino","Novembro",9
2020,"Pará","Feminino","Dezembro",15
2020,"Amapá","Feminino","Janeiro",0
2020,"Amapá","Feminino","Fevereiro",0
2020,"Amapá","Feminino","Março",0
2020,"Amapá","Feminino","Abril",0
2020,"Amapá","Feminino","Maio",0
2020,"Amapá","Feminino","Junho",0
2020,"Amapá","Feminino","Julho",0
2020,"Amapá","Feminino","Agosto",1
2020,"Amapá","Feminino","Setembro",0
2020,"Amapá","Feminino","Outubro",1
2020,"Amapá","Feminino","Novembro",0
2020,"Amapá","Feminino","Dezembro",2
2020,"Tocantins","Feminino","Janeiro",1
2020,"Tocantins","Feminino","Fevereiro",0
2020,"Tocantins","Feminino","Março",0
2020,"Tocantins","Feminino","Abril",0
2020,"Tocantins","Feminino","Maio",1
2020,"Tocantins","Feminino","Junho",1
2020,"Tocantins","Feminino","Julho",1
2020,"Tocantins","Feminino","Agosto",1
2020,"Tocantins","Feminino","Setembro",1
2020,"Tocantins","Feminino","Outubro",0
2020,"Tocantins","Feminino","Novembro",1
2020,"Tocantins","Feminino","Dezembro",0
2020,"Maranhão","Feminino","Janeiro",0
2020,"Maranhão","Feminino","Fevereiro",2
2020,"Maranhão","Feminino","Março",1
2020,"Maranhão","Feminino","Abril",2
2020,"Maranhão","Feminino","Maio",2
