"ano","uf","genero","mes","numero"
2015,"Rondônia","Feminino","Janeiro",2
2015,"Rondônia","Feminino","Fevereiro",1
2015,"Rondônia","Feminino","Março",0
2015,"Rondônia","Feminino","Abril",1
2015,"Rondônia","Feminino","Maio",0
2015,"Rondônia","Feminino","Junho",3
2015,"Rondônia","Feminino","Julho",0
2015,"Rondônia","Feminino","Agosto",1
2015,"Rondônia","Feminino","Setembro",1
2015,"Rondônia","Feminino","Outubro",0
2015,"Rondônia","Feminino","Novembro",1
2015,"Rondônia","Feminino","Dezembro",1
2015,"Acre","Feminino","Janeiro",0
2015,"Acre","Feminino","Fevereiro",0
2015,"Acre","Feminino","Março",0
2015,"Acre","Feminino","Abril",0
2015,"Acre","Feminino","Maio",0
2015,"Acre","Feminino","Junho",0
2015,"Acre","Feminino","Julho",1
2015,"Acre","Feminino","Agosto",1
2015,"Acre","Feminino","Setembro",1
2015,"Acre","Feminino","Outubro",0
2015,"Acre","Feminino","Novembro",1
2015,"Acre","Feminino","Dezembro",2
2015,"Amazonas","Feminino","Janeiro",2
2015,"Amazonas","Feminino","Fevereiro",3
2015,"Amazonas","Feminino","Março",2
2015,"Amazonas","Feminino","Abril",2
2015,"Amazonas","Feminino","Maio",3
2015,"Amazonas","Feminino","Junho",3
2015,"Amazonas","Feminino","Julho",28
2015,"Amazonas","Feminino","Agosto",5
2015,"Amazonas","Feminino","Setembro",3
2015,"Amazonas","Feminino","Outubro",2
2015,"Amazonas","Feminino","Novembro",1
2015,"Amazonas","Feminino","Dezembro",0
2015,"Roraima","Feminino","Janeiro",0
2015,"Roraima","Feminino","Fevereiro",0
2015,"Roraima","Feminino","Março",0
2015,"Roraima","Feminino","Abril",1
2015,"Roraima","Feminino","Maio",0
2015,"Roraima","Feminino","Junho",1
2015,"Roraima","Feminino","Julho",0
2015,"Roraima","Feminino","Agosto",0
2015,"Roraima","Feminino","Setembro",2
2015,"Roraima","Feminino","Outubro",0
2015,"Roraima","Feminino","Novembro",1
2015,"Roraima","Feminino","Dezembro",1
2015,"Pará","Feminino","Janeiro",0
2015,"Pará","Feminino","Fevereiro",0
2015,"Pará","Feminino","Março",2
2015,"Pará","Feminino","Abril",1
2015,"Pará","Feminino","Maio",1
2015,"Pará","Feminino","Junho",4
2015,"Pará","Feminino","Julho",1
2015,"Pará","Feminino","Agosto",2
2015,"Pará","Feminino","Setembro",3
2015,"Pará","Feminino","Outubro",1
2015,"Pará","Feminino","Novembro",2
2015,"Pará","Feminino","Dezembro",15
2015,"Amapá","Feminino","Janeiro",0
2015,"Amapá","Feminino","Fevereiro",0
2015,"Amapá","Feminino","Março",0
2015,"Amapá","Feminino","Abril",0
2015,"Amapá","Feminino","Maio",0
2015,"Amapá","Feminino","Junho",0
2015,"Amapá","Feminino","Julho",0
2015,"Amapá","Feminino","Agosto",0
2015,"Amapá","Feminino","Setembro",2
2015,"Amapá","Feminino","Outubro",0
2015,"Amapá","Feminino","Novembro",0
2015,"Amapá","Feminino","Dezembro",1
2015,"Tocantins","Feminino","Janeiro",0
2015,"Tocantins","Feminino","Fevereiro",0
2015,"Tocantins","Feminino","Março",0
2015,"Tocantins","Feminino","Abril",0
2015,"Tocantins","Feminino","Maio",0
2015,"Tocantins","Feminino","Junho",0
2015,"Tocantins","Feminino","Julho",0
2015,"Tocantins","Feminino","Agosto",0
2015,"Tocantins","Feminino","Setembro",0
2015,"Tocantins","Feminino","Outubro",0
2015,"Tocantins","Feminino","Novembro",1
2015,"Tocantins","Feminino","Dezembro",1
2015,"Maranhão","Feminino","Janeiro",0
2015,"Maranhão","Feminino","Fevereiro",1
2015,"Maranhão","Feminino","Março",2
2015,"Maranhão","Feminino","Abril",0
2015,"Maranhão","Feminino","Maio",1
2015,"Maranhão","Feminino","Junho",1
2015,"Maranhão","Feminino","Julho",5
2015,"Maranhão","Feminino","Agosto",1
2015,"Maranhão","Feminino","Setembro",5
2015,"Maranhão","Feminino","Outubro",3
2015,"Maranhão","Feminino","Novembro",0
2015,"Maranhão","Feminino","Dezembro",5
2015,"Piauí","Feminino","Janeiro",2
2015,"Piauí","Feminino","Fevereiro",1
2015,"Piauí","Feminino","Março",0
2015,"Piauí","Feminino","Abril",0
2015,"Piauí","Feminino","Maio",1
2015,"Piauí","Feminino","Junho",1
2015,"Piauí","Feminino","Julho",0
2015,"Piauí","Feminino","Agosto",0
2015,"Piauí","Feminino","Setembro",0
2015,"Piauí","Feminino","Outubro",2
2015,"Piauí","Feminino","Novembro",1
2015,"Piauí","Feminino","Dezembro",1
2015,"Ceará","Feminino","Janeiro",6
2015,"Ceará","Feminino","Fevereiro",9
2015,"Ceará","Feminino","Março",9
2015,"Ceará","Feminino","Abril",17
2015,"Ceará","Feminino","Maio",13
2015,"Ceará","Feminino","Junho",30
2015,"Ceará","Feminino","Julho",18
2015,"Ceará","Feminino","Agosto",16
2015,"Ceará","Feminino","Setembro",28
2015,"Ceará","Feminino","Outubro",20
2015,"Ceará","Feminino","Novembro",25
2015,"Ceará","Feminino","Dezembro",32
2015,"Rio Grande do Norte","Feminino","Janeiro",1
2015,"Rio Grande do Norte","Feminino","Fevereiro",1
2015,"Rio Grande do Norte","Feminino","Março",3
2015,"Rio Grande do Norte","Feminino","Abril",2
